SA2_MAINCODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
307031186,0,0,0,12,6,0,0,6,0,9,0,0,3,9,29,70,0,0,0,0,0,0,0,0,0,0,0,10,95,15,4,122,8,79,0,28,8,53,31,461
307031187,0,0,0,21,3,0,0,8,0,3,0,3,0,3,29,51,0,0,0,0,0,0,0,0,0,0,0,3,71,21,3,151,23,73,7,33,11,47,31,455
307031188,0,0,0,18,9,5,0,16,0,4,0,10,0,3,31,82,0,0,0,0,0,0,0,0,0,0,5,9,103,38,13,166,21,104,3,37,11,66,33,597
307031189,0,4,0,38,19,3,0,27,7,9,0,7,3,14,100,185,0,0,0,0,0,0,0,0,0,5,5,11,283,60,12,401,50,275,10,68,12,166,107,1453
308011190,0,0,0,116,16,0,0,17,0,16,0,3,0,15,45,114,5,0,0,0,0,4,0,0,0,0,6,10,159,13,11,202,26,238,6,27,17,64,53,821
308011191,0,0,0,136,36,3,0,17,0,5,0,3,0,4,59,141,3,0,3,3,0,0,0,0,0,0,7,15,228,24,14,274,41,177,11,22,11,28,61,897
308011192,0,0,0,211,35,6,0,27,0,17,3,3,3,3,189,287,3,0,0,0,0,0,0,0,0,0,6,16,345,36,17,517,74,377,31,51,25,46,204,1714
308031205,0,0,0,14,8,0,0,10,0,4,0,0,0,9,48,79,0,0,0,0,0,0,0,0,0,3,3,3,133,26,0,113,26,109,3,40,13,72,54,596
308031206,0,0,0,11,3,0,0,5,0,3,0,0,0,0,31,47,0,0,0,0,0,0,0,0,0,0,0,3,41,7,0,56,3,32,3,15,0,24,29,207
308031207,0,0,0,37,9,0,0,14,0,4,0,4,0,5,55,93,0,0,0,0,0,0,0,0,0,0,0,10,77,13,6,109,6,87,15,37,8,53,54,472
308031208,0,3,0,105,22,3,0,18,3,4,0,0,3,6,83,152,0,0,0,0,0,0,0,0,0,0,4,9,287,36,11,293,46,197,7,25,8,76,92,1083
308031209,0,0,0,65,14,0,0,6,0,6,0,4,0,3,73,116,3,0,0,0,0,0,0,0,0,0,0,4,188,12,6,201,22,88,0,23,3,25,79,644
308031210,0,0,0,58,14,3,0,11,0,16,3,4,4,5,131,196,3,0,0,0,0,3,0,0,0,0,3,14,246,30,5,339,58,321,18,75,31,112,139,1382
308031211,0,0,0,20,7,3,0,5,0,8,0,0,0,4,38,65,0,0,0,0,0,0,0,0,0,4,3,10,124,25,3,142,15,94,5,29,6,53,37,531
308031212,0,0,0,6,3,0,0,3,0,0,0,3,0,3,17,29,0,0,0,0,0,0,0,0,0,0,0,0,25,5,3,33,4,27,0,14,3,55,19,188
308031213,0,0,0,117,26,5,0,25,0,7,0,3,0,10,106,182,0,0,0,0,0,0,0,0,0,0,5,12,320,37,7,397,34,175,9,42,16,63,109,1201
308031214,0,0,0,18,3,0,0,7,0,0,0,3,0,8,39,64,0,0,0,0,0,0,0,0,0,0,0,0,93,15,0,120,16,86,3,29,10,52,44,472
308031215,0,0,0,47,4,0,0,11,3,5,0,3,0,3,66,103,0,0,0,0,0,0,0,0,0,0,4,7,171,25,7,231,29,103,9,40,8,58,73,757
308031216,0,0,0,39,8,0,0,3,0,3,3,3,0,4,45,78,0,0,0,0,0,0,0,0,0,0,0,0,127,16,10,160,16,110,10,19,13,44,45,567
308031217,0,0,0,6,0,0,0,3,0,6,0,0,0,3,5,17,0,0,0,0,0,0,0,0,0,0,0,0,29,8,3,48,6,51,0,15,5,33,12,208
308031218,3,0,0,22,17,3,0,10,0,7,0,0,3,3,38,82,0,0,0,0,0,0,0,0,0,0,0,3,90,19,7,112,3,65,4,21,7,29,38,400
308031219,0,0,0,42,13,3,0,10,0,7,0,4,0,7,58,101,0,0,0,0,0,0,0,0,0,0,0,0,105,20,11,119,12,76,7,26,10,33,61,477
308031220,0,0,0,29,11,0,0,8,0,3,0,0,0,6,53,83,0,0,0,0,0,0,0,0,0,0,3,4,81,10,5,86,13,59,4,12,5,23,55,350
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031222,0,0,0,109,16,3,0,12,0,3,0,3,0,4,66,112,0,0,3,0,0,0,0,0,0,0,3,10,207,23,4,227,17,106,0,30,3,50,70,747
308031223,3,3,0,171,34,5,0,31,4,23,3,11,0,16,275,397,0,0,3,3,0,0,0,0,0,0,4,11,398,64,18,500,71,296,27,76,28,133,282,1875
308041528,0,0,0,76,41,0,3,35,0,12,0,0,8,7,72,178,0,0,4,3,0,0,0,0,0,0,0,21,266,22,19,288,32,187,14,21,22,41,77,989
308041529,0,0,0,81,5,0,0,15,0,10,0,0,0,3,38,71,0,0,5,4,0,0,0,0,0,0,3,16,142,18,14,242,23,141,9,22,10,21,45,688
308051530,0,0,0,27,4,3,3,13,4,6,3,3,0,6,51,89,0,0,0,0,3,0,0,0,0,0,4,11,65,33,9,122,11,81,4,40,11,79,58,523
308051531,0,4,0,198,22,3,0,25,3,16,0,3,0,3,117,194,0,0,0,0,0,3,0,0,0,0,4,8,250,21,14,392,45,342,9,48,25,74,123,1348
308051532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051533,3,4,0,224,20,4,3,10,3,24,0,7,3,8,152,237,0,0,3,0,0,0,0,0,0,0,5,21,323,32,20,462,48,471,22,82,31,106,163,1763
308051534,0,0,0,63,6,0,0,7,0,9,0,0,0,3,42,71,0,0,0,0,0,0,0,0,0,0,0,0,91,4,3,124,3,145,0,31,13,63,46,517
308051535,3,0,0,183,35,4,0,32,0,25,3,5,0,8,131,246,6,0,0,0,0,0,0,0,0,0,3,17,317,25,15,375,50,362,17,59,19,100,141,1485
308051536,0,0,0,52,11,0,0,0,0,8,3,6,3,0,41,68,3,0,0,0,0,0,0,0,0,0,0,3,100,16,3,120,14,95,7,23,15,36,41,461
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,0,3,0,117,13,0,0,14,0,5,0,0,3,7,68,113,0,0,0,4,0,0,0,0,0,0,3,10,150,14,3,232,22,195,12,31,13,50,74,802
308051539,0,3,0,58,3,0,0,9,0,6,0,3,0,3,30,49,0,0,0,0,0,0,0,0,0,0,0,7,76,16,5,93,13,141,7,22,5,43,28,440
309011224,0,4,0,161,13,0,0,17,3,8,0,3,0,8,53,113,4,0,0,0,0,0,0,0,0,0,0,11,201,34,4,277,25,136,5,46,9,69,65,886
309011225,3,0,0,90,10,0,0,14,0,9,0,7,0,8,34,76,0,0,0,4,0,0,0,0,0,0,0,7,151,38,3,197,21,117,6,39,3,40,39,653
309011226,0,7,0,184,25,8,0,35,4,14,0,12,0,13,84,190,0,0,4,0,0,0,0,0,0,0,3,9,396,75,14,587,51,244,18,65,14,113,90,1685
309011227,3,3,0,109,10,8,0,10,0,7,0,3,0,7,43,80,0,0,0,7,0,3,0,0,0,0,5,17,123,41,3,181,27,108,4,49,6,46,46,641
309011228,0,4,0,170,22,3,0,18,0,12,0,8,3,5,73,146,0,0,0,7,3,0,0,0,0,0,4,13,292,62,6,400,47,231,10,86,16,109,72,1330
309011229,0,0,0,46,8,0,3,16,0,8,0,0,0,3,40,81,0,0,0,4,3,0,0,0,0,0,0,11,115,28,9,189,34,89,4,28,4,26,44,569
309021230,0,0,0,34,3,0,0,5,0,3,0,0,0,5,12,30,0,0,0,0,0,0,0,0,0,0,5,5,47,19,0,73,13,49,0,24,0,32,15,273
309021231,0,3,0,102,18,0,3,19,0,10,0,3,0,11,69,136,0,0,0,0,0,0,0,0,0,0,0,7,176,63,12,331,38,162,11,64,19,76,72,1017
309021232,0,0,0,83,19,7,0,14,0,17,0,0,0,10,78,142,0,0,0,0,0,0,0,0,0,0,3,11,232,55,6,360,35,167,20,48,17,80,82,1099
309021233,0,0,0,80,19,11,3,30,7,13,0,4,0,12,89,184,0,0,0,0,0,0,0,0,3,0,6,10,301,80,12,496,51,252,15,61,22,116,101,1505
309021234,0,0,0,149,29,5,0,24,3,19,3,4,3,10,101,199,0,0,3,0,0,0,0,0,0,0,0,7,270,85,23,473,46,256,26,60,12,90,102,1442
309031235,0,0,0,116,21,3,3,19,0,19,3,8,0,9,63,140,0,0,0,0,0,0,0,0,0,5,4,14,279,65,3,385,37,209,13,76,16,90,64,1240
309031236,3,3,0,53,12,3,0,5,0,4,0,3,0,7,48,86,0,0,0,3,0,0,0,0,0,0,3,9,117,33,3,133,19,125,11,52,9,76,54,637
309031237,0,0,0,38,8,5,0,11,0,6,0,3,0,6,44,87,0,0,0,0,0,0,0,0,0,3,4,10,175,42,4,248,24,175,12,49,5,90,49,876
309031238,0,0,0,47,12,8,0,10,0,5,3,6,0,9,66,106,0,0,0,0,0,0,0,0,0,0,3,5,208,56,3,315,23,265,17,115,17,169,68,1248
309031239,0,4,0,174,17,0,0,15,0,11,0,5,0,9,82,150,0,0,0,3,3,0,0,0,0,3,3,8,246,50,3,289,27,138,6,58,9,78,86,993
309031240,0,6,0,112,8,3,0,8,0,14,3,3,0,15,53,106,3,0,0,0,0,0,0,0,0,0,6,12,183,29,4,219,11,139,5,47,9,90,64,810
309041241,0,0,0,50,15,0,0,10,3,8,0,0,0,3,26,60,0,0,3,0,0,0,0,0,0,0,0,3,101,25,5,146,18,81,9,28,14,32,31,481
309041242,4,3,0,115,31,7,0,33,5,25,3,9,4,11,81,218,3,0,3,3,3,0,0,0,7,3,3,24,330,83,21,508,57,265,23,77,21,117,90,1602
309051243,0,0,0,123,20,9,0,19,3,11,0,3,3,15,52,126,0,0,0,0,0,4,0,0,0,0,3,11,196,74,10,332,26,146,14,58,12,75,59,990
309051244,4,7,0,281,44,7,3,39,7,30,0,10,6,15,124,282,7,0,9,0,0,3,0,0,0,0,4,27,622,128,26,839,76,458,29,114,41,152,135,2615
309051245,0,3,0,163,18,0,0,14,0,11,3,0,3,5,69,137,0,0,0,4,0,0,0,0,0,0,3,10,300,48,4,426,48,201,14,47,10,48,78,1212
309061246,0,0,0,117,17,6,0,13,0,9,0,3,0,4,78,142,4,0,3,3,0,0,0,0,0,4,0,14,305,67,12,431,36,238,16,64,15,80,82,1344
309061247,0,0,0,49,13,0,0,24,3,9,0,0,0,8,53,108,0,0,0,0,0,0,0,0,0,0,6,11,236,46,8,323,37,161,12,54,6,73,61,1024
309061248,0,3,0,130,35,6,0,40,7,26,4,10,0,14,110,254,3,0,3,5,0,3,0,0,0,0,8,33,518,107,22,717,74,421,25,123,26,188,126,2341
309061249,0,6,0,185,47,3,4,38,0,24,0,11,6,8,154,297,0,0,0,3,0,0,0,0,0,3,4,16,664,98,29,838,70,529,25,123,30,134,162,2707
309061250,0,4,0,146,18,7,0,23,0,8,0,3,3,8,49,117,0,0,0,0,0,0,0,0,0,0,4,9,246,72,9,322,30,157,12,69,8,70,50,1053
309071251,0,6,0,199,15,3,0,16,0,14,0,3,3,9,93,160,0,0,4,3,0,0,0,0,0,0,7,16,434,60,14,498,52,416,7,84,29,99,98,1807
309071252,3,4,0,257,45,3,0,40,3,22,0,3,3,20,134,273,0,0,4,3,0,0,0,0,4,0,5,20,582,99,24,715,55,364,13,94,20,153,141,2253
309071253,0,5,0,218,19,3,0,15,0,11,0,3,3,9,93,151,3,0,3,0,0,0,0,0,0,4,3,11,314,53,5,311,24,202,7,46,14,92,98,1164
309071254,0,0,0,42,13,0,0,7,4,6,0,4,0,3,16,52,0,0,0,0,0,0,0,0,0,0,0,3,121,16,4,117,21,68,4,24,5,40,18,432
309071255,0,3,0,217,36,6,0,42,3,16,0,12,3,11,165,307,3,0,4,3,3,0,0,3,3,3,5,26,723,95,26,892,112,544,23,102,30,125,179,2859
309071256,0,3,0,174,27,7,0,36,4,19,0,6,0,15,120,234,3,3,3,8,0,3,0,0,0,3,6,32,524,86,10,722,78,398,11,85,19,110,124,2176
309071257,0,0,0,43,13,0,3,10,0,10,0,3,0,9,62,112,0,0,3,0,0,0,0,0,0,0,3,11,211,42,14,252,43,299,10,60,25,74,65,1101
309071258,0,3,0,319,52,10,7,47,11,44,3,17,3,22,271,483,6,0,3,9,0,0,0,0,3,0,17,38,1072,146,35,1363,165,912,48,223,59,223,296,4540
309081259,0,0,0,99,14,3,0,3,0,7,0,0,6,3,28,65,0,0,0,0,0,0,0,0,0,0,0,5,119,19,7,115,8,84,0,24,5,48,35,457
309081260,0,0,0,31,3,3,0,10,0,5,0,3,0,10,42,73,0,0,0,0,0,0,0,0,0,0,0,4,157,34,10,251,28,129,16,34,7,50,40,761
309081261,3,3,0,254,49,6,0,37,4,30,0,14,4,18,165,321,10,0,4,0,0,0,0,0,0,0,9,23,570,129,15,817,79,502,17,168,27,198,176,2693
309081262,0,0,0,101,24,8,0,30,3,12,0,9,3,6,105,194,0,0,0,0,0,0,0,0,0,0,0,9,342,88,6,479,50,331,17,96,20,104,106,1652
309091263,0,5,0,143,23,9,0,18,0,16,0,6,3,8,58,138,0,0,3,5,0,0,0,0,0,3,3,18,305,65,10,418,34,229,15,80,12,104,65,1326
309091264,0,3,0,54,9,0,0,10,0,5,0,0,0,8,51,93,0,0,0,0,0,0,0,0,0,0,0,3,175,58,3,221,27,127,8,64,7,61,53,802
309091265,0,0,0,121,19,0,0,19,3,9,0,5,0,5,51,117,0,0,3,0,0,0,0,0,0,0,4,8,288,57,9,320,27,180,15,56,3,80,61,1083
309091540,0,3,0,36,9,3,0,13,0,10,0,3,0,5,55,99,0,0,0,0,0,0,0,0,0,0,0,6,109,35,6,167,21,189,7,68,11,121,57,798
309091541,0,3,0,112,17,3,0,19,0,16,0,8,0,20,72,157,0,0,0,4,0,0,0,0,0,7,4,19,253,74,9,344,36,274,9,113,15,146,85,1361
309101267,0,3,0,201,15,3,0,12,3,7,0,3,3,9,81,139,0,0,0,0,0,0,0,0,0,0,0,8,271,57,4,338,22,177,8,63,10,90,81,1123
309101268,0,3,0,134,8,6,0,4,0,5,0,0,0,0,33,66,0,0,0,0,0,0,0,0,0,0,4,7,142,31,7,179,10,86,6,22,3,32,35,555
309101269,0,0,0,36,0,0,0,4,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0,42,7,30,3,11,3,18,3,171
309101270,0,6,0,149,14,5,0,15,0,11,0,9,0,7,67,135,0,0,0,0,0,0,0,0,0,0,8,8,218,79,11,254,17,225,9,101,18,129,77,1145
310011271,0,5,0,25,3,0,0,8,0,5,0,0,0,9,22,52,0,0,4,0,0,0,0,0,0,0,5,8,103,28,7,103,15,133,3,44,7,90,27,556
310011272,0,3,0,22,7,9,4,7,3,17,0,6,0,17,36,102,0,0,4,0,0,0,0,0,0,3,0,3,164,51,3,164,28,186,8,94,15,144,39,891
310011273,0,4,0,283,70,9,0,37,3,40,3,21,11,24,181,398,3,3,0,3,0,0,0,0,0,0,17,29,1059,151,31,979,131,780,41,199,50,260,216,3883
310011274,0,3,0,27,14,4,3,14,0,13,3,16,3,33,62,169,0,0,0,0,0,0,0,0,0,8,16,25,209,61,11,228,31,360,21,205,34,507,84,1749
310011275,0,4,0,112,13,3,0,0,3,0,4,3,0,12,48,81,0,0,0,0,0,0,0,0,0,0,0,5,224,38,8,304,55,177,13,36,4,79,54,981
310011276,0,3,0,7,0,0,0,0,0,3,0,7,0,0,14,34,4,0,0,0,0,0,0,0,0,0,4,12,31,9,0,30,7,71,0,30,5,74,16,266
310021277,0,3,0,69,35,3,0,27,3,18,0,0,3,10,68,173,0,0,3,7,0,4,0,0,0,3,8,17,288,67,12,426,38,212,16,49,17,116,83,1324
310021278,0,0,0,12,7,3,0,7,0,5,0,0,0,12,29,61,3,0,0,0,0,0,0,0,0,0,0,6,71,18,3,95,10,80,3,29,8,62,29,409
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,0,0,0,65,31,8,3,32,4,23,0,5,9,12,123,259,3,3,4,5,4,0,0,0,3,9,7,36,409,77,18,451,57,411,22,118,42,246,147,1993
310021281,0,0,0,58,32,5,0,26,0,20,3,10,3,7,85,196,3,3,0,0,0,3,0,0,3,6,10,31,309,51,13,377,36,329,12,96,26,195,99,1545
310021282,0,0,0,70,28,10,0,23,0,16,3,7,0,12,62,160,3,0,0,3,0,0,0,0,0,0,3,12,311,27,5,390,43,239,15,59,16,109,65,1281
310031283,0,0,0,47,20,0,0,17,3,16,0,4,0,11,64,132,0,0,0,0,0,0,0,0,0,0,0,7,260,32,10,302,47,258,16,62,17,114,72,1190
310031284,0,0,0,12,17,3,0,20,3,15,0,4,3,10,33,107,0,0,0,0,0,0,0,0,0,0,0,12,169,24,4,200,30,186,11,65,15,118,42,873
310031285,0,0,0,43,16,0,0,12,3,7,0,0,3,7,44,98,0,0,0,0,0,0,0,0,0,0,4,10,198,23,7,238,40,163,8,42,17,67,47,855
310031286,0,0,0,57,12,0,0,11,0,3,0,0,0,7,31,67,3,0,0,0,0,0,0,0,0,0,0,3,151,19,0,154,16,99,8,34,12,65,34,590
310031287,0,0,0,74,22,3,0,20,3,16,0,10,5,12,81,167,0,0,3,5,0,0,3,0,0,5,3,16,322,56,10,422,58,393,21,95,30,198,89,1707
310031288,0,0,0,81,16,0,0,16,3,9,0,0,3,3,47,93,3,0,0,0,0,0,0,0,0,0,0,8,223,24,3,206,25,94,5,18,14,27,50,675
310031289,0,0,0,112,12,4,0,17,4,3,0,0,0,3,52,102,0,0,0,0,0,0,0,0,0,0,4,10,246,22,4,280,30,125,6,29,6,32,59,835
310031290,0,3,0,138,12,4,0,22,4,10,0,3,3,0,45,104,0,0,0,0,0,0,0,0,0,0,3,3,245,43,0,319,23,166,11,40,17,37,47,946
310031291,0,0,0,11,11,0,0,6,0,10,0,4,0,7,34,76,0,0,0,0,0,0,0,0,0,0,5,13,99,8,0,129,21,180,0,55,8,105,43,658
310031292,0,0,0,14,11,0,0,9,0,6,0,3,0,9,37,72,0,0,0,3,0,0,0,0,0,0,8,10,119,20,3,148,22,120,11,42,6,74,45,613
310031293,0,0,0,105,34,3,4,28,3,21,0,3,4,17,96,212,0,0,0,3,0,4,0,0,0,3,3,14,438,65,16,508,66,413,17,76,23,127,108,1858
310031294,0,0,0,42,10,4,0,17,0,10,0,0,0,0,35,75,0,0,0,0,0,0,0,0,0,0,0,6,205,18,3,184,23,116,6,21,5,17,43,647
310031295,0,0,0,0,3,0,0,3,0,4,0,0,0,0,7,31,0,0,0,0,0,0,0,0,0,0,0,3,31,15,0,23,3,51,3,25,7,53,5,213
310041296,0,0,0,259,31,0,0,16,0,17,4,4,0,11,125,217,5,0,0,0,0,0,0,0,0,0,5,13,589,73,30,586,84,412,20,72,20,91,133,2112
310041297,0,0,0,48,17,0,3,14,5,15,0,7,5,12,54,134,0,0,0,3,0,0,0,0,0,4,4,7,277,41,7,302,43,222,9,62,17,104,56,1137
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,0,0,0,39,18,0,3,16,0,4,0,5,4,12,43,94,3,0,7,0,0,0,0,0,0,0,6,16,239,32,11,222,18,240,6,92,27,76,47,1012
310041300,0,0,0,19,10,0,3,11,0,21,0,4,0,23,39,115,3,0,0,3,0,0,0,0,3,7,8,24,184,41,12,184,34,281,12,87,37,197,60,1118
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,0,3,0,35,26,7,3,21,3,23,4,19,7,23,103,239,0,0,0,0,0,8,0,0,0,3,6,19,407,69,19,416,94,598,26,186,58,260,114,2236
310041303,0,0,0,49,16,0,0,9,4,5,0,0,0,3,62,105,0,0,0,0,0,0,0,0,0,0,0,3,298,30,9,278,33,206,9,27,7,38,59,992
310041304,0,0,0,157,29,0,0,15,4,17,0,11,4,11,149,230,4,0,0,0,0,0,0,0,0,0,4,18,632,66,23,579,105,532,27,80,22,68,155,2282
311011305,0,3,0,50,26,0,0,31,3,12,0,7,0,21,65,173,3,0,3,0,0,0,0,0,3,0,6,21,306,39,15,338,36,276,14,82,15,174,84,1374
311021306,0,0,0,21,5,3,0,16,0,12,0,6,0,7,17,77,0,0,0,0,0,0,0,0,3,3,3,9,134,26,6,165,21,166,10,55,11,100,27,719
311021307,0,0,0,22,11,3,0,15,0,19,0,9,3,7,48,115,0,0,0,0,0,0,0,3,0,5,4,16,150,42,9,197,25,307,12,108,26,175,52,1109
311021308,0,0,0,29,13,0,0,3,0,9,0,3,3,10,38,83,0,0,3,0,0,0,0,0,0,0,3,13,213,30,8,197,25,237,13,53,16,77,44,904
311021309,0,0,0,32,10,3,0,8,3,9,0,0,0,4,23,66,3,0,0,0,0,0,0,0,0,0,0,5,168,17,9,147,28,134,10,38,4,53,25,630
311021310,0,0,0,76,18,0,3,18,7,4,0,3,0,10,38,93,0,0,0,0,0,0,0,0,0,0,0,9,232,20,9,251,28,135,14,33,11,57,43,835
311031311,0,0,0,60,25,8,0,19,0,20,3,8,4,12,63,158,3,0,0,4,0,0,0,0,0,0,4,18,317,61,7,296,31,303,12,80,13,131,76,1321
311031312,0,0,0,16,16,0,3,9,0,11,0,3,0,16,27,97,6,0,0,0,0,0,0,0,0,0,3,10,169,34,6,175,36,200,9,53,10,106,31,827
311031313,0,0,0,53,14,3,0,11,0,8,4,4,3,0,27,75,0,0,0,0,0,3,0,0,0,0,0,7,157,19,9,145,14,149,7,27,12,52,28,621
311031314,0,0,0,25,18,4,0,17,0,12,3,5,3,16,46,121,0,0,0,0,0,3,0,0,3,3,10,17,311,32,10,267,33,366,11,95,24,176,63,1402
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,0,3,0,92,27,0,0,15,0,8,3,6,0,11,48,119,3,0,0,0,0,0,0,0,0,3,4,12,254,36,7,294,35,222,11,58,12,88,58,1064
311031317,0,3,0,35,22,0,3,19,5,23,0,13,0,18,61,163,0,0,0,0,0,0,0,3,0,4,6,20,318,69,18,287,40,417,13,160,26,205,70,1615
311031318,0,0,0,51,21,4,0,18,0,15,0,4,0,14,40,114,0,0,0,0,0,0,0,0,0,0,4,5,204,22,5,200,19,123,12,23,6,68,43,717
311031319,0,0,0,83,39,5,0,31,8,23,0,7,6,4,89,208,3,0,3,3,0,3,0,0,3,3,9,23,575,64,20,565,87,479,19,117,44,157,104,2226
311041320,0,0,0,172,31,0,0,29,4,21,3,3,0,14,106,216,0,0,4,3,0,0,3,0,0,0,3,16,582,63,18,550,66,361,22,66,18,119,111,1972
311041321,0,5,0,202,66,10,4,49,7,43,3,15,11,14,206,428,8,0,7,11,0,3,0,0,0,5,11,47,964,120,44,987,161,689,42,143,59,210,222,3635
311041322,0,0,0,86,24,3,3,20,0,18,0,0,4,9,40,117,3,0,3,3,3,0,0,0,0,0,0,16,247,31,16,307,25,170,3,45,15,75,42,976
311051323,0,0,0,44,22,4,3,9,3,15,4,3,0,12,38,111,0,0,0,0,0,0,0,0,0,0,6,6,281,42,12,255,51,228,14,58,18,93,46,1101
311051324,3,0,0,191,32,4,0,35,3,10,0,0,0,4,65,147,0,0,0,4,0,3,0,0,0,0,3,13,365,40,11,379,40,167,12,43,10,66,66,1200
311051325,0,0,0,84,30,3,0,14,0,7,0,3,0,10,62,130,0,0,0,3,0,3,0,0,0,0,5,13,372,58,13,413,61,293,14,60,10,85,71,1455
311051326,0,0,0,24,16,0,0,16,3,9,0,9,3,17,51,120,3,0,0,0,0,0,0,0,0,0,3,11,215,39,7,229,35,242,12,75,22,182,57,1107
311051327,0,6,0,201,31,5,0,26,5,25,0,3,4,10,80,196,4,0,0,7,0,0,0,3,0,0,5,15,459,52,17,480,57,304,19,81,22,104,85,1672
311051328,0,0,0,20,17,0,0,16,0,12,0,3,4,8,32,89,3,0,0,0,0,0,0,0,0,0,0,3,158,26,10,153,17,173,3,52,14,83,39,735
311061329,0,0,0,107,18,0,3,11,0,7,0,3,0,8,43,93,3,0,0,3,0,0,0,0,0,0,3,10,226,25,12,272,20,160,8,35,10,62,46,870
311061330,0,0,0,15,12,3,3,9,4,18,0,6,0,18,39,107,3,0,0,0,0,0,0,0,0,3,8,18,151,29,12,117,20,240,7,88,25,238,53,986
311061331,0,5,0,15,7,0,0,3,0,10,0,4,0,21,28,76,0,0,0,0,0,0,0,0,0,0,11,13,66,11,8,50,3,156,0,51,11,194,38,596
311061332,0,0,0,132,26,4,0,27,0,18,0,0,0,16,97,199,3,0,0,0,3,5,0,0,0,0,6,17,450,94,13,644,86,406,25,90,22,147,104,2075
311061333,0,3,0,23,8,0,0,14,4,18,0,8,0,13,51,109,0,0,0,0,0,0,0,0,0,3,0,7,163,34,3,202,32,256,15,90,15,175,57,1043
311061334,0,3,0,96,11,0,0,10,0,15,0,3,0,9,49,99,3,0,0,3,0,0,0,0,0,0,0,10,276,31,8,292,47,236,4,64,12,81,57,1115
311061335,0,0,0,67,16,0,0,12,3,8,0,3,0,3,37,86,0,0,0,0,0,0,0,0,0,0,6,7,216,35,6,242,28,181,3,56,14,73,42,909
311061336,0,3,0,13,3,3,3,3,5,17,0,9,0,26,44,131,0,0,0,0,0,0,0,3,4,6,5,19,101,43,6,122,23,310,14,116,29,334,58,1159
312011337,0,0,0,56,26,0,3,19,3,6,3,5,0,4,72,147,4,0,0,0,0,0,0,0,0,0,0,9,190,26,14,188,29,139,14,38,13,69,84,800
312011338,3,0,0,146,16,4,3,13,3,16,0,4,0,0,56,123,0,0,0,4,0,0,0,0,0,0,3,10,156,26,12,252,38,270,4,21,17,24,72,890
312011339,0,0,0,47,8,0,3,9,3,4,0,0,0,0,33,67,0,0,0,0,0,3,0,0,0,0,0,5,119,11,10,103,14,91,9,13,9,15,39,428
312011340,0,0,0,21,15,0,0,4,0,4,0,0,0,0,37,67,0,0,0,0,0,0,0,0,0,0,0,3,91,14,3,81,8,55,0,14,0,24,39,324
312011341,4,0,0,269,19,3,0,24,0,11,0,3,0,0,70,124,3,0,3,0,0,3,0,0,0,0,3,14,219,24,15,333,51,329,22,34,27,12,73,1146
312021342,0,0,0,141,21,6,0,28,4,18,0,6,0,8,239,327,0,0,3,0,0,0,0,0,0,4,4,18,386,37,12,454,56,362,18,75,20,108,244,1779
